(0.0, 1, 494428.0, 3500, 2300, 378424),
(9.760389999952167, 2, 494357.0, 3500, 2300, 378425),
(19.511203999980353, 3, 494356.0, 3500, 2300, 378426),
(29.278789999953005, 4, 494166.0, 3500, 2300, 378427),
(39.011541999992914, 5, 494357.0, 3500, 2300, 378428),
(48.737602999957744, 6, 494357.0, 3500, 2300, 378429),
(58.46121799998218, 7, 494356.0, 3500, 2300, 378430),
(68.22314899996854, 8, 494356.0, 3500, 2300, 378431),
(77.9644729999709, 9, 494357.0, 3500, 2300, 378432),
(87.73180700000376, 10, 494356.0, 3500, 2300, 378433),
(97.4522649999708, 11, 494357.0, 3500, 2300, 378434),
(107.18427199998405, 12, 494357.0, 3500, 2300, 378435),
(116.96653999999398, 13, 494356.0, 3500, 2300, 378436),
(126.72024199995212, 14, 494297.0, 3500, 2300, 378437),
(136.43105600000126, 15, 494360.0, 3500, 2300, 378438),
(146.2279700000072, 16, 494356.0, 3500, 2300, 378439),
(155.9743390000076, 17, 494357.0, 3500, 2300, 378440),
(175.47298099996988, 19, 494357.0, 3500, 2300, 378442),
(185.15502999996534, 20, 494357.0, 3500, 2300, 378443),
(194.93262699997285, 21, 494357.0, 3500, 2300, 378444),
(204.65237599995453, 22, 494356.0, 3500, 2300, 378445),
(214.36197999998694, 23, 494357.0, 3500, 2300, 378446),
(224.0866269999533, 24, 494357.0, 3500, 2300, 378447),
(234.01092999998946, 25, 494356.0, 3500, 2300, 378448),
(243.72089699999196, 26, 494356.0, 3500, 2300, 378449),
(253.6085829999647, 27, 494356.0, 3500, 2300, 378450),
(263.5945739999879, 28, 494297.0, 3500, 2300, 378451),
(273.437929000007, 29, 494356.0, 3500, 2300, 378452),
(293.3007210000069, 31, 494356.0, 3500, 2300, 378454),
(303.0484899999574, 32, 494356.0, 3500, 2300, 378455),
(312.8372729999828, 33, 494297.0, 3500, 2300, 378456),
(332.66823999996996, 35, 494357.0, 3500, 2300, 378458),
(352.09115999995265, 36, 494356.0, 3500, 2300, 378459),
(361.8718879999942, 37, 494297.0, 3500, 2300, 378460),
(371.69122599996626, 38, 494357.0, 3500, 2300, 378461),
(401.0614619999542, 41, 494298.0, 3500, 2300, 378464),
(410.7564999999595, 42, 494358.0, 3500, 2300, 378425),
(420.49390999996103, 43, 494162.0, 3500, 2300, 378426),
(430.2349979999708, 44, 494357.0, 3500, 2300, 378427),
(439.9796149999602, 45, 494357.0, 3500, 2300, 378428),
(449.7583759999834, 46, 494357.0, 3500, 2300, 378429),
(469.3829749999568, 48, 494357.0, 3500, 2300, 378431),
(488.783442999993, 49, 494357.0, 3500, 2300, 378432),
(498.5352899999707, 50, 494356.0, 3500, 2300, 378433),
(508.2865049999673, 51, 494356.0, 3500, 2300, 378434),
(518.0252849999815, 52, 494357.0, 3500, 2300, 378435),
(527.7863159999833, 53, 494356.0, 3500, 2300, 378436),
(537.5585480000009, 54, 494356.0, 3500, 2300, 378437),
(547.3466189999599, 55, 494356.0, 3500, 2300, 378438),
(557.1224499999662, 56, 494354.0, 3500, 2300, 378439),
(566.9289259999641, 57, 494357.0, 3500, 2300, 378440),
(576.7087779999711, 58, 494297.0, 3500, 2300, 378441),
(586.5722160000005, 59, 494357.0, 3500, 2300, 378442),
(596.3662719999556, 60, 494356.0, 3500, 2300, 378443),
(606.1301450000028, 61, 494356.0, 3500, 2300, 378444),
(615.8952539999736, 62, 494356.0, 3500, 2300, 378445),
(625.7665829999605, 63, 494357.0, 3500, 2300, 378446),
(635.525186999992, 64, 494356.0, 3500, 2300, 378447),
(645.2753030000022, 65, 494357.0, 3500, 2300, 378448),
(655.0346629999694, 66, 494357.0, 3500, 2300, 378449),
(664.869956999959, 67, 494357.0, 3500, 2300, 378450),
(674.7796469999594, 68, 494300.0, 3500, 2300, 378451),
(694.5423999999766, 70, 494357.0, 3500, 2300, 378453),
(704.2586549999542, 71, 494357.0, 3500, 2300, 378454),
(714.0017539999681, 72, 494356.0, 3500, 2300, 378455),
(723.7177579999552, 73, 494357.0, 3500, 2300, 378456),
(733.4843830000027, 74, 494357.0, 3500, 2300, 378457),
(743.2068159999908, 75, 494357.0, 3500, 2300, 378458),
(752.9822719999938, 76, 494357.0, 3500, 2300, 378459),
(762.730951000005, 77, 494297.0, 3500, 2300, 378460),
(772.5326739999582, 78, 494357.0, 3500, 2300, 378461),
(811.6545329999644, 82, 494356.0, 3500, 2300, 378425),
(821.4444079999812, 83, 494357.0, 3500, 2300, 378426),
(831.214021999971, 84, 494357.0, 3500, 2300, 378427),
(840.9703699999955, 85, 494357.0, 3500, 2300, 378428),
(850.7661099999677, 86, 494356.0, 3500, 2300, 378429),
(860.5246709999628, 87, 494356.0, 3500, 2300, 378430),
(870.2821279999916, 88, 494357.0, 3500, 2300, 378431),
(880.0632439999608, 89, 494357.0, 3500, 2300, 378432),
(891.0920369999949, 90, 494356.0, 3500, 2300, 378433),
(900.9916319999611, 91, 494356.0, 3500, 2300, 378434),
(911.0946889999905, 92, 494357.0, 3500, 2300, 378435),
(920.9195670000045, 93, 494357.0, 3500, 2300, 378436),
(930.9399390000035, 94, 494357.0, 3500, 2300, 378437),
(940.8966389999841, 95, 494357.0, 3500, 2300, 378438),
(950.7143439999782, 96, 494356.0, 3500, 2300, 378439),
(970.6624049999518, 98, 494357.0, 3500, 2300, 378441),
(999.7740789999953, 100, 494357.0, 3500, 2300, 378443),
(1009.4839480000082, 101, 494356.0, 3500, 2300, 378444),
(1019.3024870000081, 102, 494353.0, 3500, 2300, 378445),
(1029.0153879999998, 103, 494297.0, 3500, 2300, 378446),
(1038.7184649999836, 104, 494357.0, 3500, 2300, 378447),
(1048.4579499999527, 105, 494356.0, 3500, 2300, 378448),
(1058.1893439999549, 106, 494357.0, 3500, 2300, 378449),
(1067.9220339999883, 107, 494356.0, 3500, 2300, 378450),
(1077.6429809999536, 108, 494300.0, 3500, 2300, 378451),
