(56130.25, 4300, 2300, 189),
(731931.5, 4300, 2300, 190),
(22745.0, 4300, 2400, 150),
(26663.0, 4300, 2400, 151),
(26640.0, 4300, 2400, 152),
(39783.75, 4300, 2400, 153),
(1304486.5, 4300, 2400, 154),
(46265.75, 4300, 2400, 156),
(628839.75, 4300, 2400, 157),
(22413.0, 4300, 2400, 157),
(38866.0, 4300, 2400, 158),
(1303515.25, 4300, 2400, 159),
(50446.5, 4300, 2400, 159),
(752305.75, 4300, 2400, 160),
(22665.0, 4300, 2400, 162),
(22667.0, 4300, 2400, 163),
(26332.0, 4300, 2400, 164),
(40024.5, 4300, 2400, 166),
(1222633.75, 4300, 2400, 167),
(22677.0, 4300, 2400, 167),
(26576.0, 4300, 2400, 169),
(37961.75, 4300, 2400, 171),
(1306534.25, 4300, 2400, 172),
(52427.5, 4300, 2400, 173),
(1558487.75, 4300, 2400, 174),
(42534.25, 4300, 2400, 175),
(659220.25, 4300, 2400, 176),
(22683.0, 4300, 2400, 176),
(22664.0, 4300, 2400, 177),
(39782.0, 4300, 2400, 178),
(26580.0, 4300, 2400, 179),
(26578.0, 4300, 2400, 180),
(38182.75, 4300, 2400, 181),
(1214646.5, 4300, 2400, 182),
(26572.0, 4300, 2400, 182),
(38880.5, 4300, 2400, 185),
(38849.25, 4300, 2400, 186),
(1409512.5, 4300, 2400, 187),
(26574.0, 4300, 2400, 188),
(38873.0, 4300, 2400, 189),
(458744.0, 4300, 2400, 190),
(22665.0, 4300, 2400, 190),
(26663.0, 4300, 2400, 151),
(26640.0, 4300, 2400, 152),
(38857.0, 4300, 2400, 153),
(1287149.5, 4300, 2400, 154),
(41691.25, 4300, 2400, 156),
(615949.0, 4300, 2400, 157),
(22413.0, 4300, 2400, 157),
(39772.75, 4300, 2400, 158),
(1393783.0, 4300, 2400, 159),
(48374.75, 4300, 2400, 159),
(708043.5, 4300, 2400, 160),
(22665.0, 4300, 2400, 162),
(22667.0, 4300, 2400, 163),
(26332.0, 4300, 2400, 164),
(38867.25, 4300, 2400, 166),
(1430662.0, 4300, 2400, 167),
(22677.0, 4300, 2400, 167),
(26576.0, 4300, 2400, 169),
(39932.0, 4300, 2400, 171),
(1370984.75, 4300, 2400, 172),
(46210.25, 4300, 2400, 173),
(1434316.0, 4300, 2400, 174),
(43469.5, 4300, 2400, 175),
(702496.25, 4300, 2400, 176),
(22683.0, 4300, 2400, 176),
(22664.0, 4300, 2400, 177),
(37933.75, 4300, 2400, 178),
(26580.0, 4300, 2400, 179),
(26578.0, 4300, 2400, 180),
(38844.5, 4300, 2400, 181),
(1305438.75, 4300, 2400, 182),
(26572.0, 4300, 2400, 182),
(37918.25, 4300, 2400, 185),
(38862.75, 4300, 2400, 186),
(1322069.75, 4300, 2400, 187),
(26574.0, 4300, 2400, 188),
(38903.0, 4300, 2400, 189),
(436505.25, 4300, 2400, 190),
(22683.0, 4300, 2400, 190),
(26663.0, 4300, 2400, 151),
(26640.0, 4300, 2400, 152),
(39766.5, 4300, 2400, 153),
(1316404.75, 4300, 2400, 154),
(65145.5, 4300, 2400, 156),
(662950.75, 4300, 2400, 157),
(22413.0, 4300, 2400, 157),
(39761.0, 4300, 2400, 158),
(1380896.0, 4300, 2400, 159),
(51777.75, 4300, 2400, 159),
(766933.0, 4300, 2400, 160),
(22665.0, 4300, 2400, 162),
(22667.0, 4300, 2400, 163),
(26332.0, 4300, 2400, 164),
(38855.25, 4300, 2400, 166),
(1310919.5, 4300, 2400, 167),
(22677.0, 4300, 2400, 167),
(26576.0, 4300, 2400, 169),
(38015.5, 4300, 2400, 171),
(1365723.5, 4300, 2400, 172),
(45549.5, 4300, 2400, 173),
(1434854.25, 4300, 2400, 174),
(44765.0, 4300, 2400, 175),
(677648.5, 4300, 2400, 176),
(22683.0, 4300, 2400, 176),
(22664.0, 4300, 2400, 177),
(37119.5, 4300, 2400, 178),
(26580.0, 4300, 2400, 179),
(26578.0, 4300, 2400, 180),
(37905.25, 4300, 2400, 181),
(1358331.5, 4300, 2400, 182),
(26572.0, 4300, 2400, 182),
(38857.0, 4300, 2400, 185),
(37965.25, 4300, 2400, 186),
(1349553.0, 4300, 2400, 187),
(26574.0, 4300, 2400, 188),
(38855.5, 4300, 2400, 189),
(450278.5, 4300, 2400, 190),
(22683.0, 4300, 2400, 190),
(22433.0, 4300, 2600, 151),
(24358.0, 4300, 2600, 152),
(22724.0, 4300, 2600, 153),
(26971.0, 4300, 2600, 154),
(26330.0, 4300, 2600, 158),
(26329.0, 4300, 2600, 159),
