(31.403255000011995, 5, 780758.25, 3500, 2300, 801),
(39.32290999987163, 6, 1101965.25, 3500, 2300, 802),
(70.43888499983586, 9, 27416.0, 3500, 2300, 805),
(86.07804199983366, 11, 27416.0, 3500, 2300, 807),
(101.70079399994574, 13, 27416.0, 3500, 2300, 809),
(125.11359900003299, 16, 29680.0, 3500, 2300, 812),
(204.171846000012, 26, 26423.0, 3500, 2300, 822),
(219.79060599999502, 28, 27415.0, 3500, 2300, 824),
(235.38469900004566, 30, 815742.75, 3500, 2300, 826),
(243.4398429999128, 31, 1140588.75, 3500, 2300, 827),
(329.78514499985613, 41, 26423.0, 3500, 2300, 837),
(345.5738649999257, 43, 27747.0, 3500, 2300, 839),
