(0.0, 1, 316858.0, 3500, 2300, 316711),
(21.147288999985904, 2, 316858.0, 3500, 2300, 316712),
(42.27418800001033, 3, 316858.0, 3500, 2300, 316713),
(63.40528899995843, 4, 316859.0, 3500, 2300, 316714),
(84.53359000000637, 5, 316858.0, 3500, 2300, 316715),
(105.69764699996449, 6, 316858.0, 3500, 2300, 316716),
(148.07294099999126, 8, 316858.0, 3500, 2300, 316718),
(253.68705800001044, 11, 316858.0, 3500, 2300, 316721),
(296.1923679999891, 13, 316858.0, 3500, 2300, 316723),
(338.5209759999998, 14, 316858.0, 3500, 2300, 316724),
(359.77085599995917, 15, 316858.0, 3500, 2300, 316725),
(402.223537999962, 17, 316858.0, 3500, 2300, 316727),
(423.4451140000019, 18, 316859.0, 3500, 2300, 316728),
(444.7136279999977, 19, 316858.0, 3500, 2300, 316729),
(465.9022399999667, 20, 316858.0, 3500, 2300, 316730),
(550.9991220000084, 23, 316858.0, 3500, 2300, 316733),
(593.2423950000084, 24, 316858.0, 3500, 2300, 316734),
(616.4924139999785, 25, 316861.0, 3500, 2300, 316735),
(701.3113690000027, 28, 316859.0, 3500, 2300, 316738),
(722.7078289999627, 29, 316858.0, 3500, 2300, 316739),
(786.2631779999938, 32, 316858.0, 3500, 2300, 316742),
(828.3716689999565, 33, 316858.0, 3500, 2300, 316743),
(849.4786329999915, 34, 316858.0, 3500, 2300, 316744),
(870.5742730000056, 35, 316858.0, 3500, 2300, 316745),
(891.7159450000036, 36, 316858.0, 3500, 2300, 316746),
(934.0023369999835, 38, 316858.0, 3500, 2300, 316748),
(976.1163919999963, 39, 316858.0, 3500, 2300, 316749),
(1018.409171999956, 41, 316872.0, 3500, 2300, 316751),
(1060.5788339999854, 42, 316858.0, 3500, 2300, 316712),
(1081.980528999993, 43, 316859.0, 3500, 2300, 316713),
(1103.4184820000082, 44, 316858.0, 3500, 2300, 316714),
(1125.0109199999715, 45, 316858.0, 3500, 2300, 316715),
(1146.5308849999565, 46, 316858.0, 3500, 2300, 316716),
(1189.6101149999886, 48, 316858.0, 3500, 2300, 316718),
(1211.1086800000048, 49, 316859.0, 3500, 2300, 316719),
(1232.9285490000038, 50, 316858.0, 3500, 2300, 316720),
(1254.4004549999954, 51, 316858.0, 3500, 2300, 316721),
(1276.018202999956, 52, 316859.0, 3500, 2300, 316722),
(1297.4255039999844, 53, 316858.0, 3500, 2300, 316723),
(1318.910379000008, 54, 316859.0, 3500, 2300, 316724),
(1340.4613479999825, 55, 316858.0, 3500, 2300, 316725),
(1362.0718769999803, 56, 316858.0, 3500, 2300, 316726),
(1383.8128789999755, 57, 316858.0, 3500, 2300, 316727),
(1405.3737069999916, 58, 316858.0, 3500, 2300, 316728),
(1426.6518560000113, 59, 316858.0, 3500, 2300, 316729),
(1447.8155389999738, 60, 316858.0, 3500, 2300, 316730),
(1532.7368509999942, 63, 316858.0, 3500, 2300, 316733),
(1575.1141709999647, 64, 316861.0, 3500, 2300, 316734),
(1596.2961969999596, 65, 316861.0, 3500, 2300, 316735),
(1681.1501849999768, 68, 316858.0, 3500, 2300, 316738),
(1702.3664349999744, 69, 316858.0, 3500, 2300, 316739),
(1745.211360999965, 71, 316858.0, 3500, 2300, 316741),
(1766.387997999962, 72, 316859.0, 3500, 2300, 316742),
(1787.5982949999743, 73, 316858.0, 3500, 2300, 316743),
(1808.773143999977, 74, 316858.0, 3500, 2300, 316744),
(1830.1441489999997, 75, 316858.0, 3500, 2300, 316745),
(1851.3106569999945, 76, 316858.0, 3500, 2300, 316746),
(1872.4688890000107, 77, 316859.0, 3500, 2300, 316747),
(1915.4134220000124, 79, 316858.0, 3500, 2300, 316749),
(1957.7664750000113, 80, 393229.0, 3500, 2300, 316750),
(1978.9391179999802, 81, 316858.0, 3500, 2300, 316751),
(2021.5354480000096, 82, 316859.0, 3500, 2300, 316712),
(2106.833220999979, 85, 316859.0, 3500, 2300, 316715),
(2149.352847000002, 86, 316858.0, 3500, 2300, 316716),
(2170.60401499999, 87, 316858.0, 3500, 2300, 316717),
(2255.8526319999946, 91, 316858.0, 3500, 2300, 316721),
(2362.570517999993, 94, 316859.0, 3500, 2300, 316724),
(2383.7977869999595, 95, 316858.0, 3500, 2300, 316725),
(2427.244826000009, 97, 316858.0, 3500, 2300, 316727),
(2469.964233000006, 98, 316859.0, 3500, 2300, 316728),
(2491.2596039999626, 99, 316858.0, 3500, 2300, 316729),
(2576.48189299996, 102, 316858.0, 3500, 2300, 316732),
(2619.1469749999815, 103, 316858.0, 3500, 2300, 316733),
(2662.0814479999826, 105, 316859.0, 3500, 2300, 316735),
(2704.640526000003, 106, 316858.0, 3500, 2300, 316736),
(2725.9862129999674, 107, 316858.0, 3500, 2300, 316737),
(2747.4484489999595, 108, 316858.0, 3500, 2300, 316738),
(2768.5175889999955, 109, 316858.0, 3500, 2300, 316739),
(2810.8062609999906, 111, 316858.0, 3500, 2300, 316741),
(2852.9341179999756, 112, 316859.0, 3500, 2300, 316742),
(2874.3515469999984, 113, 316859.0, 3500, 2300, 316743),
(2938.249967999989, 116, 316858.0, 3500, 2300, 316746),
(2980.417281000002, 117, 316858.0, 3500, 2300, 316747),
(3001.5180469999905, 118, 316858.0, 3500, 2300, 316748),
(3022.740301999962, 119, 316859.0, 3500, 2300, 316749),
(3043.8306729999604, 120, 361983.5, 3500, 2300, 316750),
(3064.926477000001, 121, 316859.0, 3500, 2300, 316751),
(3107.022881999961, 122, 316858.0, 3900, 2300, 316711),
(3128.1087560000014, 123, 316859.0, 3900, 2300, 316712),
(3212.736731999961, 126, 316859.0, 3900, 2300, 316715),
(3255.248719999974, 127, 316859.0, 3900, 2300, 316716),
(3297.6511259999825, 129, 316859.0, 3900, 2300, 316718),
(3340.0487929999945, 131, 316859.0, 3900, 2300, 316720),
(3382.3168209999567, 133, 316859.0, 3900, 2300, 316722),
(3424.416051999957, 134, 316859.0, 3900, 2300, 316723),
(3445.500682999962, 135, 316858.0, 3900, 2300, 316724),
(3466.5827759999665, 136, 316858.0, 3900, 2300, 316725),
(3487.666734999977, 137, 316859.0, 3900, 2300, 316726),
(3530.0061759999953, 139, 316858.0, 3900, 2300, 316728),
(3572.172099999967, 140, 316859.0, 3900, 2300, 316729),
(3593.438915000006, 141, 316858.0, 3900, 2300, 316730),
(3614.772551000002, 142, 316859.0, 3900, 2300, 316731),
(3658.3928510000114, 144, 316858.0, 3900, 2300, 316733),
(3700.7179579999647, 145, 316855.0, 3900, 2300, 316734),
(3721.9307430000044, 146, 316861.0, 3900, 2300, 316735),
(3807.3254679999663, 149, 316858.0, 3900, 2300, 316738),
(3828.6677609999897, 150, 316858.0, 3900, 2300, 316739),
(3849.9742079999996, 151, 316859.0, 3900, 2300, 316740),
(3892.81992899999, 153, 316859.0, 3900, 2300, 316742),
(3935.301980999997, 154, 316858.0, 3900, 2300, 316743),
(3956.650627999974, 155, 316858.0, 3900, 2300, 316744),
(3977.9988649999723, 156, 316873.0, 3900, 2300, 316745),
(4021.2667619999847, 158, 316859.0, 3900, 2300, 316747),
(4042.541685000004, 159, 316858.0, 3900, 2300, 316748),
(4063.8290489999927, 160, 316859.0, 3900, 2300, 316749),
(4085.115850000002, 161, 365790.5, 3900, 2300, 316750),
