(0.03114499999992404, 1, 45332.75, 4300, 2100, 100),
(544159.75, 4300, 2100, 101),
(7.8733179999999265, 3, 26321.0, 4300, 2100, 102),
(7.955630999999812, 4, 28600.0, 4300, 2100, 103),
(8.08948700000019, 7, 22677.0, 4300, 2100, 106),
(8.156688000000031, 8, 26575.0, 4300, 2100, 107),
(8.224318999999923, 9, 22425.0, 4300, 2100, 108),
(8.290495000000192, 10, 39765.5, 4300, 2100, 109),
(8.35985299999993, 11, 39758.25, 4300, 2100, 110),
(8.424931999999899, 12, 37924.75, 4300, 2100, 111),
(8.557574000000386, 15, 26584.0, 4300, 2100, 114),
(8.625965000000178, 16, 22679.0, 4300, 2100, 115),
(8.692425999999614, 17, 26582.0, 4300, 2100, 116),
(8.760454999999638, 18, 37943.75, 4300, 2100, 117),
(8.827965999999833, 19, 26582.0, 4300, 2100, 118),
(8.89443399999982, 20, 22661.0, 4300, 2100, 119),
(8.961076999999932, 21, 26578.0, 4300, 2100, 120),
(9.093439999999646, 24, 37019.5, 4300, 2100, 123),
(9.162322000000131, 25, 22680.0, 4300, 2100, 124),
(9.227549000000181, 26, 37928.0, 4300, 2100, 125),
(9.29618599999958, 27, 26574.0, 4300, 2100, 126),
(9.426210999999967, 30, 22678.0, 4300, 2100, 129),
(9.493075000000317, 31, 26582.0, 4300, 2100, 130),
(9.561419999999998, 32, 22684.0, 4300, 2100, 131),
(9.629318999999668, 33, 22666.0, 4300, 2100, 132),
(9.697312000000238, 34, 22677.0, 4300, 2100, 133),
(9.762926999999763, 35, 37930.75, 4300, 2100, 134),
(1043964.5, 4300, 2100, 135),
(17.7029050000001, 39, 22429.0, 4300, 2100, 138),
(17.822175999999672, 41, 507.0, 4300, 2100, 140),
(19.13842199999999, 42, 22724.0, 4300, 2100, 141),
(19.21015299999999, 43, 38843.5, 4300, 2100, 142),
(1041191.25, 4300, 2100, 143),
(27.16050399999949, 47, 22739.0, 4300, 2100, 146),
(27.241124000000127, 48, 26330.0, 4300, 2100, 147),
(27.407200999999986, 52, 22433.0, 4300, 2100, 151),
(27.476184999999532, 53, 24358.0, 4300, 2100, 152),
(27.545460000000276, 54, 22724.0, 4300, 2100, 153),
(27.611732000000302, 55, 37909.0, 4300, 2100, 154),
(1046700.0, 4300, 2100, 155),
(35.66474199999993, 59, 22431.0, 4300, 2100, 158),
(35.746767999999975, 60, 26329.0, 4300, 2100, 159),
(35.96802899999966, 65, 26336.0, 4300, 2100, 164),
(36.03616899999997, 66, 28615.0, 4300, 2100, 165),
(36.16866800000025, 69, 22677.0, 4300, 2100, 168),
